Snapshot_Date,Opportunity_ID,Opportunity_Stage,Opportunity_Type,Opportunity_Annual_Amount,Opportunity_Created_Date,Opportunity_Close_Date,Opportunity_Product,Account_Electronic_Medical_Record_System,Account_Hospital_Type,Account_Fiscal_Year_End,Account_State,Account_Zip_Code,Account_Number_of_Hospitals ,Account_Number_of_Beds,Account_Number_of_Affiliated_Physicians,Account_Number_of_Employee,Account_Cash_on_Hand,Account_Total_Patient_Revenue,Account_Net_Patient_Revenue
9/1/22,0061K00000hxrQv,Stage 1 - Evaluating,Existing Business,187347.9076,9/9/21,9/1/23,Diversion Monitoring,Epic,Childrens Hospital,8/31/23,IL,60611,,364,1675,,123858245,3091601985,1039410390
9/1/22,0061K00000hxpAG,Stage 2 - Scoping,Existing Business,249668.3045,9/8/21,5/20/23,Diversion Monitoring,Epic,Health System,,PA,17403,8,1311,3042,,104128081,8436439778,2978586312
9/1/22,0061K00000hxJMA,Stage 3 - Pricing,New Business,104653.872,8/23/21,10/14/22,Privacy Monitoring,Other,,,,,,,,,,,
9/1/22,0061K00000hxgbR,Stage 3 - Pricing,New Business,198001.0814,9/3/21,11/16/22,Privacy Monitoring,Other,Health System,,FL,32955,4,904,1408,3634,906406633,5533721975,1081217315
9/1/22,0061K00000hxAip,Stage 2 - Scoping,New Business,314744.4,8/18/21,1/12/23,Privacy Monitoring,Cerner,Health System,,AL,35242,163,9367,1138,18053,578875911,6046405916,4026232705
9/1/22,0061K00000hwYz2,Stage 3 - Pricing,New Business,264467.2165,7/27/21,12/23/22,Privacy Monitoring,Epic,Health System,,MN,55805,15,1321,2270,7707,491171647,5373406365,2252975487
9/1/22,0061K00000hwyXo,Stage 4 - Verbal / VOC,New Business,147043.8,8/11/21,9/28/22,Privacy Monitoring,Other,,,,,,,,,,,
9/1/22,0061K00000hwXnA,Stage 2 - Scoping,New Business,178844.4,7/26/21,1/12/23,Privacy Monitoring,Other,,,,,,,,,,,
9/1/22,0061K00000hwoyF,Stage 3 - Pricing,New Business,67545.34416,8/5/21,2/15/23,Privacy Monitoring,Epic,Critical Access Hospital,12/31/23,WA,98368,,25,182,474,46848800,320025849,147963469
9/1/22,0061K00000hwfrI,Stage 1 - Evaluating,New Business,161667.4554,7/30/21,1/12/23,Diversion Monitoring,Epic,Health System,,GA,30329,3,649,1195,5403,-27891671,4345475855,1847462241
9/1/22,0061K00000hwfqe,Stage 3 - Pricing,New Business,119357.5453,7/30/21,12/31/22,Diversion Monitoring,Epic,Health System,,MI,48602,3,754,771,3922,14189584,2474894056,685295627
9/1/22,0061K00000hvMZ1,Stage 3 - Pricing,New Business,382640.04,7/7/21,12/21/22,Compliance Analytics,Epic,Health System,,NY,10017,9,3271,6566,26079,451419495,24602264642,5858209413
9/1/22,0061K00000hvFvU,Stage 2 - Scoping,New Business,90800.3619,7/2/21,1/12/23,Diversion Monitoring,Cerner,Health System,,TN,38401,3,305,409,2002,69030782,1460600399,365065858
9/1/22,0061K00000hv2em,Stage 5 - Contracting,Existing Business,108832.6611,6/25/21,9/9/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,MD,21204,,82,1104,3070,135962000,752444663,551835781
9/1/22,0061K00000hv28J,Stage 3 - Pricing,New Business,126666.5735,6/25/21,12/14/22,Diversion Monitoring,Cerner,Health System,,MN,55404,2,533,604,4117,28246510,2090194181,965543497
9/1/22,0061K00000hv1rt,Stage 2 - Scoping,New Business,622965.6,6/25/21,1/12/23,Privacy Monitoring,Cerner,Health System,,TX,75254,85,13967,14639,43882,70923889,1.18521E+11,14173901119
9/1/22,0061K00000huuIx,Stage 2 - Scoping,New Business,331793.653,6/21/21,1/23/23,Diversion Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,FL,33606,,898,1603,7062,175593803,10339881625,1734329798
9/1/22,0061K00000hupw0,Stage 1 - Evaluating,New Business,180080.6008,6/18/21,5/2/23,Diversion Monitoring,Other,Health System,,NY,11219,3,775,1477,5738,50124904,5310945937,1314318000
9/1/22,0061K00000huJjk,Stage 2 - Scoping,New Business,257807.8175,6/1/21,1/12/23,Diversion Monitoring,Cerner,Health System,,TN,38104,6,1648,1512,9035,-10222230,7284602305,1794046405
9/1/22,0061K00000huj2w,Stage 3 - Pricing,New Business,99843.33816,6/15/21,3/17/23,Privacy Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,NE,68701,,131,208,829,73405130,516261273,198063643
9/1/22,0061K00000hu2hc,Stage 1 - Evaluating,New Business,0,5/24/21,2/23/23,Privacy Monitoring,Epic,Health System,,VA,22601,6,590,1034,,28298752,2194601612,979842879
9/1/22,0061K00000htxKv,Stage 1 - Evaluating,New Business,547948.8,5/20/21,10/1/23,Diversion Monitoring,Epic,Health System,,IL,60606,158,19495,29401,,3415828273,1.32099E+11,29075511531
9/1/22,0061K00000htxKH,Stage 4 - Verbal / VOC,Existing Business,2021442.321,5/20/21,9/30/22,Privacy Monitoring,Cerner,Health System,,MO,63134,129,17701,26452,82479,182235955,90754228957,22843390899
9/1/22,0061K00000h9X0P,Stage 1 - Evaluating,New Business,229543.4171,5/13/21,5/31/23,Compliance Analytics,Cerner,Health System,,PA,17033,7,1344,2869,,63874010,9209216357,2723153907
9/1/22,0061K00000h9QBQ,Stage 4 - Verbal / VOC,New Business,101314.6731,5/10/21,10/28/22,Diversion Monitoring,Other,Health System,,AL,35801,11,1915,2416,9035,119515913,7582342125,1620496014
9/1/22,0061K00000h9IEb,Closed Lost,New Business,70504.92,5/4/21,8/4/22,Privacy Monitoring,Other,Short Term Acute Care Hospital,12/31/23,MI,49801,13,49,144,,1789284,373586325,126314630
9/1/22,0061K00000h9daA,Closed Lost,New Business,85913.69688,5/17/21,8/22/22,Privacy Monitoring,Other,,,,,,,,,,,
9/1/22,0061K00000h9Bgm,Stage 3 - Pricing,New Business,489907.9485,4/30/21,11/25/22,Privacy Monitoring,Epic,Health System,,FL,32610,10,3017,3455,13691,199661573,14302640897,3513279054
9/1/22,0061K00000h9Bc1,Stage 2 - Scoping,New Business,260161.6871,4/30/21,1/12/23,Diversion Monitoring,Cerner,Health System,,FL,33136,6,3005,1244,10951,411224227,6575092862,1471427135
9/1/22,0061K00000h9aF8,Stage 1 - Evaluating,New Business,82007.496,5/14/21,6/30/23,Diversion Monitoring,Cerner,Health System,,DE,19958,2,214,675,,110489516,1597877232,512143068
9/1/22,0061K00000h93mN,Stage 1 - Evaluating,New Business,270386.64,4/27/21,11/23/23,Privacy Monitoring,Epic,Health System,,VA,22903,5,984,2397,,15522081,8381402195,2490998548
9/1/22,0061K00000h93ft,Stage 3 - Pricing,New Business,141607.039,4/27/21,1/12/23,Diversion Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,SC,29169,,541,940,5398,708669926,5448767524,1431532821
9/1/22,0061K00000h8oMm,Stage 3 - Pricing,New Business,235785.7661,4/19/21,2/22/23,Diversion Monitoring,Epic,Health System,,VA,22903,5,984,2397,10109,15522081,8381402195,2490998548
9/1/22,0061K00000h7ZsZ,Stage 2 - Scoping,New Business,229781.4323,4/2/21,4/2/23,Privacy Monitoring,Epic,Health System,,MA,01803,5,1092,2475,,25859054,4224657523,1493024456
9/1/22,0061K00000h7yvW,Stage 3 - Pricing,New Business,65367.11178,4/16/21,1/26/23,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,6/30/23,CA,90505,4,493,1079,2987,5942437,4910298667,763705080
9/1/22,0061K00000h7yvD,Stage 3 - Pricing,New Business,143142.4372,4/16/21,11/16/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,CA,92324,,366,427,2932,389243513,2413020589,390907095
9/1/22,0061K00000h7yvd,Closed Lost,New Business,,4/16/21,8/22/22,Diversion Monitoring,Cerner,Health System,,GA,30912,5,724,968,,25495707,3721194937,742974036
9/1/22,0061K00000h7yvb,Closed Lost,New Business,185343.1652,4/16/21,8/22/22,Diversion Monitoring,Other,Health System,,MS,38801,8,902,947,,74107815,3693520088,921973354
9/1/22,0061K00000h7yuV,Stage 3 - Pricing,New Business,207715.9473,4/16/21,7/7/23,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,5/31/23,TX,75218,2,151,82,495,-368630,671060537,97999957
9/1/22,0061K00000h7yuS,Closed Lost,New Business,,4/16/21,8/23/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,NY,14621,9,470,1478,,7123339,3097033601,1053126939
9/1/22,0061K00000h7yuP,Closed Lost,New Business,,4/16/21,8/22/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,NC,27262,7,288,472,,6536482,1499854378,406116370
9/1/22,0061K00000h7yuO,Closed Lost,New Business,,4/16/21,8/23/22,Diversion Monitoring,Other,Psychiatric Hospital,3/31/23,NY,10035,24,209,20,,,,
9/1/22,0061K00000h7yuo,Closed Lost,New Business,,4/16/21,8/23/22,Diversion Monitoring,Meditech,Critical Access Hospital,9/30/23,VT,05819,,25,126,,9376635,215388739,105462058
9/1/22,0061K00000h7yuN,Stage 3 - Pricing,New Business,109316.601,4/16/21,12/15/22,Diversion Monitoring,Meditech,Health System,,NJ,07030,3,408,594,2170,20564000,8346824410,393074412
9/1/22,0061K00000h7yun,Closed Lost,New Business,,4/16/21,8/23/22,Diversion Monitoring,Other,Long Term Acute Care Hospital,3/31/23,CT,06053,,226,43,,12954082,268061667,124793444
9/1/22,0061K00000h7yuM,Closed Lost,Existing Business,,4/16/21,8/23/22,Diversion Monitoring,Meditech,Childrens Hospital,9/30/23,MA,02135,2,112,100,,13535401,95670076,60841374
9/1/22,0061K00000h7yum,Closed Lost,New Business,,4/16/21,8/23/22,Diversion Monitoring,Other,Short Term Acute Care Hospital,6/30/23,PA,15243,,296,684,,21723248,1471405868,370594478
9/1/22,0061K00000h7yuJ,Closed Lost,New Business,,4/16/21,8/23/22,Diversion Monitoring,Other,Short Term Acute Care Hospital,12/31/23,NY,11237,,240,436,,35822000,860525243,319927179
9/1/22,0061K00000h7yuj,Closed Lost,New Business,,4/16/21,8/22/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,NC,27157,7,800,1767,,263009,7650956178,2189452982
9/1/22,0061K00000h7yug,Stage 2 - Scoping,New Business,353527.8682,4/16/21,1/12/23,Diversion Monitoring,Meditech,Health System,,TX,75201,33,5715,4737,21474,1972866,24463805067,4542182756
9/1/22,0061K00000h7tDX,Closed Lost,New Business,73161.52038,4/13/21,8/22/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,MS,39202,21,399,680,,5208155,2199836827,449258632
9/1/22,0061K00000h7S7W,Closed Won,New Business,119944.0082,3/29/21,8/19/22,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,12/31/23,TN,37920,,698,1517,4557,61791917,3974244082,1078155188
9/1/22,0061K00000h7RgL,Closed Lost,New Business,156918.5658,3/29/21,8/10/22,Diversion Monitoring,Other,Health System,,TN,37027,13,715,1013,5657,-5190385,3840266640,768160368
9/1/22,0061K00000h7ra4,Closed Won,New Business,40202.3457,4/13/21,8/19/22,Privacy Monitoring,Other,,,,,,,,,,,
9/1/22,0061K00000h7meF,Closed Lost,New Business,102809.4372,4/9/21,8/22/22,Diversion Monitoring,Meditech,Health System,,NY,10701,3,460,321,1646,8349690,913028296,267882489
9/1/22,0061K00000h7Ijg,Stage 3 - Pricing,New Business,391392,3/24/21,10/28/22,Diversion Monitoring,Epic,Health System,,IL,61602,16,2074,3611,,2010921850,12173925432,3065396921
9/1/22,0061K00000h7GlE,Stage 1 - Evaluating,New Business,333290.2109,3/23/21,3/23/23,Compliance Analytics,Epic,Health System,,PA,15222,14,2129,3431,,36166979,13005836026,2974158982
9/1/22,0061K00000h7AyR,Stage 2 - Scoping,New Business,226546.4416,3/19/21,7/12/23,Privacy Monitoring,Epic,Health System,,PA,17822,14,1918,3278,11124,97231778,22215969008,3224847183
9/1/22,0061K00000h6yfD,Stage 2 - Scoping,New Business,309651.1942,3/12/21,1/12/23,Privacy Monitoring,Epic,Health System,,MS,39216,6,953,952,,1213750055,3904050174,885735838
9/1/22,0061K00000h6Y9a,Closed Lost,New Business,115996.1947,2/25/21,8/22/22,Privacy Monitoring,Epic,Health System,,NY,13502,3,441,539,3629,5093505,2156009290,556683180
9/1/22,0061K00000h6v8G,Stage 1 - Evaluating,New Business,208589.8658,3/10/21,1/12/23,Privacy Monitoring,Meditech,Health System,,KY,40505,14,966,1178,,1076213,3700722098,791941789
9/1/22,0061K00000h6N1Y,Stage 2 - Scoping,New Business,22423.5,2/18/21,1/12/23,Diversion Monitoring,Other,Health System,,NC,28401,,997,1316,129,,,
9/1/22,0061K00000h6jwx,Stage 3 - Pricing,New Business,150115.1944,3/3/21,10/28/22,Diversion Monitoring,Cerner,Health System,,FL,33759,18,3507,4506,16328,2697970,18405754041,4206859612
9/1/22,0061K00000h6ih0,Closed Lost,New Business,70985.38086,3/2/21,8/22/22,Diversion Monitoring,Cerner,Health System,,IA,50325,37,2470,3358,15133,376441504,9210667891,2631788463
9/1/22,0061K00000h6hNm,Stage 2 - Scoping,New Business,346342.5634,3/2/21,1/12/23,Privacy Monitoring,Epic,Health System,,FL,32207,7,1138,2487,,79000,10033569104,2040694912
9/1/22,0061K00000h6fqm,Stage 2 - Scoping,New Business,276148.8,3/1/21,4/28/23,Compliance Analytics,Cerner,Health System,,PA,15213,35,7154,11088,,46924064,51344319329,9955717814
9/1/22,0061K00000h6FM6,Stage 3 - Pricing,New Business,547948.8,2/12/21,10/28/23,Privacy Monitoring,Epic,Health System,,MO,63141,43,4816,6663,23378,159205691,21188380117,6505253582
9/1/22,0061K00000h69Dw,Stage 1 - Evaluating,New Business,547948.8,2/9/21,7/20/23,Compliance Analytics,Epic,Health System,,NY,10467,10,3239,4968,,238879636,23798749069,4757309430
9/1/22,0061K00000h60vE,Stage 1 - Evaluating,New Business,288031.896,2/4/21,1/12/23,Compliance Analytics,Epic,Health System,,NC,28203,22,3489,6009,,69116947,23648782474,6038333905
9/1/22,0061K00000gVdp7,Stage 1 - Evaluating,New Business,272778.48,11/19/20,12/31/23,Compliance Analytics,Other,,,,,,,,,,,
9/1/22,0061K00000gUXG4,Stage 5 - Contracting,New Business,81540,11/3/20,9/8/22,Diversion Monitoring,Epic,Childrens Hospital,9/30/23,CA,93636,,358,431,2455,19642503,2048124678,1010116243
9/1/22,0061K00000gULAR,Closed Lost,New Business,759265.2547,10/27/20,8/22/22,Diversion Monitoring,Cerner,Health System,,AZ,85012,35,5866,7625,26680,40703,29936053220,10023977310
9/1/22,0061K00000gUKj6,Stage 4 - Verbal / VOC,New Business,184824,10/27/20,9/22/22,Privacy Monitoring,Epic,Health System,,CA,90048,4,1946,4809,14475,1035454755,33886347628,5347427793
9/1/22,0061K00000gUfLu,Stage 1 - Evaluating,New Business,90020.16,11/6/20,1/12/23,Diversion Monitoring,Epic,Health System,,GA,30117,4,283,471,,163032511,1968510653,630887214
9/1/22,0061K00000gUDXP,Stage 2 - Scoping,New Business,266619.9812,10/22/20,1/12/23,Privacy Monitoring,Epic,Health System,,GA,31602,4,273,408,2515,36366000,1388040063,388283426
9/1/22,0061K00000gUdpW,Stage 2 - Scoping,New Business,132964.56,11/5/20,1/12/23,Privacy Monitoring,Other,,,,,,,,3425,,,
9/1/22,0061K00000gUd3I,Stage 3 - Pricing,Existing Business,296387.5716,11/5/20,3/15/23,Privacy Monitoring,Meditech,Short Term Acute Care Hospital,12/31/23,NY,12866,6,171,589,,81866415,1837931852,431925425
9/1/22,0061K00000gUcTP,Closed Lost,New Business,97755.0444,11/5/20,8/22/22,Diversion Monitoring,Epic,Health System,,HI,96813,4,602,1829,4611,-242188,3560498596,1340713496
9/1/22,0061K00000fw5Z4,Closed Lost,New Business,333282.1113,10/7/20,8/18/22,Diversion Monitoring,Epic,Health System,,WA,98195,4,1408,4428,13396,388798669,11749951663,3924138597
9/1/22,0061K00000fvP5f,Stage 2 - Scoping,Existing Business,220357.2838,9/16/20,11/1/23,Diversion Monitoring,Epic,Health System,,WA,98405,12,1900,4731,11550,40220179,13872969998,3600544769
9/1/22,0061K00000fvHH6,Closed Lost,New Business,147124.6877,9/11/20,8/22/22,Diversion Monitoring,Epic,Health System,,FL,34102,2,793,838,,15927396,3159608637,677748228
9/1/22,0061K00000fv1Gq,Closed Lost,New Business,206024.4,9/2/20,8/22/22,Diversion Monitoring,Cerner,Health System,,TN,37922,12,1293,1841,6274,-350845,4577415377,1323008921
9/1/22,0061K00000furSC,Stage 2 - Scoping,New Business,203230.5134,8/28/20,11/19/22,Privacy Monitoring,Epic,Childrens Hospital,8/31/23,TX,78411,2,191,367,,30780388,1279073317,238783276
9/1/22,0061K00000fuilJ,Stage 2 - Scoping,New Business,118233,8/25/20,1/12/23,Privacy Monitoring,Epic,Health System,,KY,42303,3,398,640,2700,29696359,2147881766,724983014
9/1/22,0061K00000ftJfE,Stage 2 - Scoping,New Business,584579.1773,7/27/20,1/12/23,Privacy Monitoring,Meditech,Health System,,TX,75038,39,4919,6615,21058,187113168,32727554064,5932383589
9/1/22,0061K00000ftCbz,Stage 3 - Pricing,New Business,212948.6137,7/22/20,8/16/23,Diversion Monitoring,Other,Health System,,AZ,85016,2,352,1190,4228,190886512,4091840391,1255389822
9/1/22,0061K00000fOL2c,Closed Lost,New Business,68493.6,6/12/20,8/19/22,Diversion Monitoring,Cerner,Health System,,AL,35242,163,9367,1138,18276,578875911,6046405916,4026232705
9/1/22,0061K00000fOEzI,Closed Won,Existing Business,10872,6/9/20,8/30/22,Diversion Monitoring,Epic,Health System,,IN,47710,16,1112,1531,6517,285210479,5734703241,1809686294
9/1/22,0061K00000fOaRh,Stage 3 - Pricing,New Business,305753.0114,6/19/20,9/29/22,Privacy Monitoring,Epic,Health System,,CA,93105,4,453,642,2912,59161968,2777401765,913755228
9/1/22,0061K00000fNEfL,Stage 2 - Scoping,Existing Business,82192.32,5/22/20,5/23/24,Privacy Monitoring,Epic,Health System,,NC,27710,4,1553,3886,,,13039748726,3875811811
9/1/22,0061K00000fLeol,Stage 3 - Pricing,New Business,342483.9818,4/13/20,10/30/22,Privacy Monitoring,Cerner,Health System,,CT,06810,7,1290,2822,,71524871,6353885607,2119405055
9/1/22,0061K00000fL98L,Stage 2 - Scoping,Existing Business,391962.8072,3/20/20,1/31/23,Diversion Monitoring,Epic,Health System,,OH,44195,23,5202,13581,,368968127,39535837288,11601095157
9/1/22,0061K00000fKzjX,Stage 2 - Scoping,New Business,163841.04,3/16/20,1/12/23,Privacy Monitoring,Epic,Health System,,TX,75390,2,808,1862,4091,302876534,6178395830,2320606490
9/1/22,0061K00000ei25Z,Stage 3 - Pricing,New Business,381335.4,2/12/20,1/12/23,Privacy Monitoring,Epic,Health System,,KY,40202,9,1548,2682,7596,24264172,11091283704,2911160066
9/1/22,0061K00000eHxwx,Stage 2 - Scoping,New Business,341821.4693,1/16/20,1/12/23,Diversion Monitoring,Epic,Health System,,SC,29601,18,2623,4593,15680,-968157293,14934342673,4015824147
9/1/22,0061K00000eHxr4,Stage 3 - Pricing,New Business,234169.29,1/16/20,7/5/23,Diversion Monitoring,Cerner,Childrens Hospital,6/30/23,CA,90027,,413,1014,5207,71715672,3552585478,1083587809
9/1/22,0061K00000eHsXS,Stage 2 - Scoping,Existing Business,189435.0598,1/14/20,3/15/23,Diversion Monitoring,Epic,Health System,,NY,14617,9,1239,2472,,102136961,6077117896,2275404141
9/1/22,0061K00000eHQSr,Stage 3 - Pricing,New Business,272613.7692,12/23/19,12/14/22,Privacy Monitoring,Epic,Health System,,OH,44310,4,778,1056,5289,755775569,6931286080,1252210989
9/1/22,0061K00000eHLnL,Stage 3 - Pricing,New Business,81179.91936,12/19/19,5/24/23,Diversion Monitoring,Epic,Health System,,CA,92103,5,960,2286,7778,28876884,10513956317,3049472458
9/1/22,0061K00000eHjuf,Stage 2 - Scoping,New Business,343415.5492,1/8/20,1/12/23,Privacy Monitoring,Epic,Health System,,GA,30309,20,3412,6866,15941,338319316,27020228378,5368286206
9/1/22,0061K00000eHgqn,Stage 1 - Evaluating,New Business,468759.6254,1/7/20,1/12/23,Privacy Monitoring,Epic,Health System,,GA,30322,10,2353,4697,12306,1249349425,8665299785,2573827606
9/1/22,0061K00000eHbQw,Stage 2 - Scoping,New Business,830884.6363,1/2/20,1/12/23,Privacy Monitoring,Epic,Health System,,TX,75246,51,4875,9506,28298,342375318,31719367734,9226871582
9/1/22,0061K00000ehaun,Stage 2 - Scoping,New Business,327925.4497,1/31/20,1/12/23,Privacy Monitoring,Cerner,Health System,,CA,95661,25,3040,5999,15243,1434394345,24639055703,4982881611
9/1/22,0061K00000eGZeI,Stage 1 - Evaluating,New Business,183116.4709,11/22/19,1/12/23,Diversion Monitoring,Cerner,Health System,,AL,35233,10,1699,1179,10607,89068303,11828655416,2684956577
9/1/22,0061K00000eGAMf,Stage 2 - Scoping,New Business,619704,11/7/19,4/20/23,Diversion Monitoring,Other,Health System,,IL,60515,,5659,10148,,,,
9/1/22,0061K00000eG9xG,Closed Lost,New Business,97848,11/7/19,8/19/22,Diversion Monitoring,Epic,Health System,,TN,37232,7,1307,2875,21227,607100089,18329514492,5290302667
9/1/22,0061K00000eG9xf,Closed Lost,New Business,717552,11/7/19,8/4/22,Diversion Monitoring,Epic,Health System,,MO,63132,34,4328,6221,,30892210,20676830468,5518271279
9/1/22,0061K00000eG5ZK,Stage 1 - Evaluating,New Business,136987.2,11/5/19,2/23/23,Privacy Monitoring,Epic,Health System,,NY,11570,6,1724,2823,,13428000,11927474922,2587604508
9/1/22,0061K00000eG0Mv,Stage 2 - Scoping,Existing Business,1176196.751,11/4/19,1/12/23,Diversion Monitoring,Epic,Health System,,WA,98057,57,10435,17985,56805,2277929272,67832876048,17761759973
9/1/22,0061K00000ebRZB,Stage 1 - Evaluating,New Business,333298.9085,10/15/19,6/16/23,Privacy Monitoring,Cerner,Health System,,ME,04412,10,862,2387,,245866189,4967822445,2206499177
9/1/22,0061K00000ebkFS,Stage 2 - Scoping,New Business,212004,10/25/19,1/12/23,Privacy Monitoring,Cerner,Health System,,NJ,08360,5,668,931,5572,78975642,4599701825,972837022
9/1/22,0061K00000ebgU1,Stage 3 - Pricing,New Business,225762.9237,10/23/19,2/28/23,Diversion Monitoring,Epic,Health System,,VA,24016,8,951,1522,7469,5228803,6217397878,1933876475
9/1/22,0061K00000eah5F,Stage 1 - Evaluating,New Business,335289.8707,9/25/19,10/20/23,Compliance Analytics,Epic,Health System,,PA,18103,13,2005,3644,,108780298,18426621273,3533744232
9/1/22,0061K00000e2HBk,Stage 2 - Scoping,New Business,199766.9389,9/3/19,1/12/23,Diversion Monitoring,Epic,Health System,,CA,94143,8,1569,2667,10378,4035475835,20906203178,5702637248
9/1/22,0061K00000e1Leh,Closed Lost,New Business,391392,8/12/19,8/29/22,Privacy Monitoring,Epic,Health System,,MO,63132,11,2445,3096,,39110,9712980710,2806028531
